用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,手机型号
15640530686,用了一段时间才来评价的，希望能给大家做参考。我家160平，一次充电基本上能将家里2/3的地方打扫一遍。没电了它可以自己回充。扫地很干净，拿回家开始只是开机试了一下感觉还可以，扫地还行。后来看了说明书在手机上安装了APP，太好用了，换成强力清扫一次就扫的很干净，全屋和选区清扫也很给力，范围清晰，完全可以不用管，有一点门槛可以轻松过去。强力推荐！,2021-04-06 21:24:44,0,1,5,2021-05-06 16:23:19,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15621763035,很可爱的小家伙，清扫的很干净，而且噪音小，使用起来方便，真的是解放了双手，上班族一定要买一台,2021-04-28 00:09:06,0,1,5,2021-05-01 11:11:43,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15561507910,"吸力大小：所到之处，片甲不留！
智能程度：可爬坡  没有连手机设置清扫空间，首次清扫几乎全面覆盖，释放双手&hearts;
灵敏程度：看视频就可以感受到?
越障能力：目前1.5CM的障碍轻松越过
续航时间：拿到机器，没充电的情况下，已用五十分钟，还在持续使用中
噪音大小：非常小，比手持吸拖一体机小多了
自动回充：自己找充电位置，给自己充电！简直太可爱了",2021-04-03 09:12:27,9,1,5,2021-04-16 08:23:48,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15587661137,小飞侠来晒单啦，非常好用，扫得很干净，拖得也干净，房间里每处地方都打扫干净了，解放我这种懒人的双手，妈妈也很满意，大爱！！！,2021-03-29 11:24:53,1,1,5,2021-04-22 08:04:18,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15557311874,肖战粉丝小飞侠来啦，15号付的尾款当天就到了！用了肖肖的语音哈哈哈哈太可爱了，第一次清理扫出了不少灰尘，特别是床底下那么难扫的地方都给我全方位的扫清楚了，非常值得购买！,2021-03-29 20:20:43,15,1,5,2021-04-15 22:19:37,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15812540036,第一次试用扫地机器人，经过朋友推荐说石头好用就入手这台。果真吸附力度超棒，边边角角都仔细扫干净。拖地还没试用到时候再评论,2021-06-01 00:00:21,0,1,5,2021-06-15 23:26:40,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15635419925,"到货了、在看说明着、感觉很棒。
喜欢白色的、很精致。
操作也简单、有App帮助、挺好的。声音呢我个人觉得还行、不影响正常说话。
各种系统音挺好的提示、可以自己打扫、完了自己回去充电；可以识别是否清洁地毯。
App上可以看到清扫过的区域、这个很棒。
可以调节只扫地、强力模式的只拖地、即扫地又拖地。
刚使用、暂时的体验很好。
（它正在打扫中、哈哈哈）",2021-05-04 20:34:59,0,1,5,2021-05-05 11:00:27,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15843135284,真香了，这个太好用了。扫的仔细，拖的很干净很智能。大大解放了我的双手腾出空来带娃了。真开心^_^，手机里直接划片给它，它就勤勤恳恳的给你一直扫拖。很棒，地板锃亮^_^,2021-06-17 17:33:28,0,1,5,2021-06-21 07:31:55,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15759634668,石头也算扫地机器人领军品牌，这款机器人很是智能 避障能力不错 除了第一次测试地图 正常日用几乎都能避开家具。还能智能识别地毯，太方便了。扫地声音也很轻，打扫蛮干净的，特别是家有宠物掉毛的。拖地也很不错，懒人的好帮手。,2021-05-26 18:33:52,0,1,5,2021-06-04 14:19:26,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15586260144,"完美！发货速度超快～
重点是我掉头发太多了，从床底下扫出来超多头发和灰尘，一点不会卡。
智能程度：可以设置各个区域的吸地拖地强度和打扫顺序，非常方便！
续航时间：充满电可以全屋扫拖两遍",2021-03-29 13:09:41,0,1,5,2021-04-21 19:32:33,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15569272920,清洁力不错，清扫后自动保存地图，地毯识别很精准，按区设定后可定时或远程操作，比较满意！清扫结束后配件清洁也挺方便！后续固件更新希望能丰富语音包，特别是肖战的！,2021-03-29 11:46:45,0,1,5,2021-04-17 11:33:49,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15562034343,"战战哥哥的小飞侠：
首先真的要夸一下发货太快了 15号早上付的尾款下午就到了 拿到家就迫不及待使用了 其实我家挺难打扫的 但是石头扫地机器人真的很聪明  第一次使用 它会规划路线 也不会撞到家具 我都不好意思说 好多鸡脚旮瘩的地方扫除了很多的灰尘 请一次保洁就要花好多钱 打扫的还没有这么细致 推荐大家下载石头软件 除了全屋打扫之外还可以选择区域打扫 包括语音包之类的额外功能 生活好帮手 感谢肖战的推荐 ～过两天试试拖地功能",2021-03-29 11:12:49,7,1,5,2021-04-16 10:51:43,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15856105435,种草石头t7s plus很久，终于下手了，拿到第一时间进行测试，扫地很干净，地图识别很智能，路径规划合理，脱困能力也很强，真的没有让我失望，非常好,2021-06-18 23:39:57,0,1,5,2021-06-23 10:37:25,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15746475225,物流超快，包装精美，打开的一瞬间惊艳极了，忍不住赶紧试用，小石头太厉害了，可以边扫边拖，还可以完美避障，真的让我特别的感动，感谢石头科技给生活带来的的方便与惊喜！有需要的朋友可以放心购买！,2021-05-25 00:20:26,0,1,5,2021-06-01 20:45:05,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15835533682,白色机身典雅大方，设计精巧实用，总的感觉非常智能，运算能力出众，反应敏捷速度，越障能力强大，吸力足够强大，电机吸尘综合噪音适中，不影响学习工作，总体来说有了它省了不少力气,2021-06-15 21:19:28,0,1,5,2021-06-19 20:23:19,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15581771442,家里不大，一直犹犹豫豫要不要买，肖战代言了就立马预定了，收到好几天了，自从有了小石头我就没扫过地啦哈哈哈，打扫得很干净，很聪明，我家厨房地面要矮两厘米也不影响它工作。每天回到家看到家里干干净净心情也好很多啊。本小飞侠非常非常满意。,2021-03-29 10:10:44,1,1,5,2021-04-20 16:30:57,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15572218973,小石头扫地机器人的记忆功能很好啊，我先让它单独扫了一遍地，接着又让他它拖地，最后剩一小块它说电不够就跑回去充了会，又回头精准的把原来那块地拖了，哈哈哈，太可爱了，地很干净哦，而且没有水渍，小石头做事和肖战一样认真，小飞侠有福啦,2021-03-31 21:49:25,1,1,5,2021-04-18 06:41:16,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15763342237,太好用了，声音也轻，扫拖一体的战斗机。拖地又省水又方便。尘盒上方方便拿取，觉得一次不干净，可以再精拖一次。每天回家干干净净，好舒服呀。设计合理，无论水箱还是拖布，用起来都非常方便。灵敏度可以再加强一点点，满分一百我打99分,2021-03-29 23:10:25,0,0,5,2021-06-05 10:26:53,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15624931874,"早上出门时开启小石头，回来就已经把家里打扫得干干净净的啦，，点赞，超级棒
吸力大小：能准确识别毛毯，把毛毯也吸的特别干净
越障能力：能准确避开茶几",2021-04-20 21:57:17,0,1,5,2021-05-02 11:25:44,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15863820487,好用，小石头很好看，灯光很炫酷，避障太强大了，走位一流，声波擦地很实用，拖地很干净，抹布也很厚实，质量很好，太值了，推荐购买！,2021-05-24 16:27:24,0,1,5,2021-06-24 17:20:13,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15564276779,凌晨付了尾款下午就收到了 简直太速度了 之前看了好久 觉得这个性价比很高 又是肖战代言的 毫不犹豫就定了 到了家里就用上了 来了一个大扫除 非常干净 拖地效果也不错,2021-04-04 22:50:04,0,1,5,2021-04-16 21:30:08,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15563607943,"肖战粉丝小飞侠来评论了！
今天收到了，刚拿回家。第一次用扫地机器人，客服还给了使用视频。现在扫地机器人正在工作。狗狗第一次见，哼哼了几声就瞪眼看着了。声音很小，很温和，比吹风机的声音还要小些。
简直太好用了，只能用完美来形容！强烈推荐！",2021-03-29 18:07:18,2,1,5,2021-04-16 18:10:49,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15673304048,超级好用，扫拖得非常干净，个人觉得比我自己动手扫得干净，我一直觉得家里挺干净的，没想到石头吸出了很多细小的灰尘，扫拖过后的地面我用纸巾再擦的时候纸巾一点都不脏，真的是懒人福音！可以智能分区，设置虚拟墙，使用简单明了。,2021-04-05 15:13:41,0,1,5,2021-05-14 22:57:17,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15792236970,"吸力大小：强，日常使用完全足够。
智能程度：聪明，能识别家里所有障碍。
灵敏程度：满意，能躲开所有障碍。
越障能力：强，2厘米都能过。
续航时间：满意，150平以下房完全够用，很大的房子咱也没有。
噪音大小：还行，最强档也可以接受。",2021-06-09 20:08:39,0,1,5,2021-06-11 11:34:09,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15586399113,非常好用的扫地机，第一次清扫完就把地图画出来了，声音小吸力大，非常满意。,2021-04-17 22:04:14,0,1,5,2021-04-21 20:11:11,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15820091622,宝贝收到啦，非常好用，第一天下单，第二天就到了！扫的很干净，拖地也行，就是中途要洗下拖布，声音在接收范围内，比吸尘器声音要小得多！躲避障碍物这方面也很好！总之，彻底解放双手！,2021-06-10 00:58:08,0,1,5,2021-06-17 10:54:46,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
