用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,型号
15397562856,用着不错，活动价还可以,2021-03-06 11:25:10,0,1,5,2021-03-08 21:53:09,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15391198524,按摩起来，对脚底，脚背，脚踝都要按摩效果，气囊按摩也很好。脚腕扭伤了，对恢复有帮助。快递很快，质量很好！,2021-03-03 23:12:54,0,1,5,2021-03-07 12:01:56,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15390352703,京东物流速度快物流速度快物流速度快,2021-03-04 23:47:25,0,1,5,2021-03-07 08:14:43,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15387938496,用着还可以 位置不太准  振动力度一般,2021-02-24 16:01:06,0,1,5,2021-03-06 14:56:51,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15352387885,久坐的人一定要试试，给家里人用了，性价比高,2021-02-20 13:10:36,0,1,5,2021-02-25 17:54:36,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15352019044,物流速度非常迅速，下单后2天到货！产品设计有待提高，振动部分凸出来的比按摩部分高太多了，用着不舒服。,2021-02-23 15:56:56,0,1,5,2021-02-25 16:27:18,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15351150109,很不错，有劲。,2021-02-23 14:12:02,0,1,5,2021-02-25 12:52:07,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15342433063,很好，功能其实很多，适合经常按摩一下,2021-02-08 10:07:34,0,1,5,2021-02-23 09:19:11,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15339699065,挺鸡肋的，家用功能与力度都不够，斜靠使用时产品明显出现折痕（未来或可能有折断风险）。车载使用需要额外购买dc线，买了一条usb口的dc线结果带不动按摩锤。基本闲置无用。,2021-01-20 09:17:32,0,1,2,2021-02-22 12:41:02,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15326073805,孩子上网课坐的腰酸背痛，放上按摩垫舒服多了,2021-02-16 10:25:44,0,1,5,2021-02-17 19:11:41,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15319176552,简单易使用，送货快。,2021-01-16 15:44:45,0,1,5,2021-02-14 13:28:37,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15313134856,不错，和外面电动按摩椅差不多力度。,2021-02-07 13:51:42,0,1,5,2021-02-10 17:24:39,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15311061131,还算可以吧，老人用着挺方便的，效果也可以！,2020-12-23 21:24:33,0,1,5,2021-02-09 21:24:28,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15293774427,这款按摩器能按摩上背部躯干的中间位置，使用很方便，音量不算大，三挡力度渐进，个人感觉最强档力度也不算特别大，捶打再有劲一点感觉才解乏。总之能解放双手，可以边按摩边休闲，希望能结实耐用，买了延保服务，多一层保障,2021-02-02 13:08:10,0,1,5,2021-02-05 08:19:03,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15239470825,发货快物流稳妥包装完好，试用中～,2021-01-22 08:42:37,0,1,5,2021-01-23 19:42:06,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15232798735,总体来说还是不错的，可以试试！,2021-01-20 13:20:56,0,1,4,2021-01-22 10:01:15,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15230852833,买了没啥大用。用了一次放一边了。介绍的车家两用，结果买回来还是需要自己汽配城购买配件。不建议购买。,2021-01-15 19:30:38,0,1,3,2021-01-21 19:14:30,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15221127095,产品真的超级棒，下次还会买的，愿越做越好，非常好的购物体验宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！,2020-12-10 23:35:07,0,1,5,2021-01-19 16:21:14,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15220805026,只能按背，肩膀按摩不到,2021-01-10 09:59:42,0,1,5,2021-01-19 15:02:11,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15220765223,性价比高，送货快，很满意,2021-01-05 11:24:32,0,1,5,2021-01-19 14:52:41,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15211468241,背部按摩的很舒服，力度很合适,2020-12-22 21:27:57,0,1,5,2021-01-17 09:37:26,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15180945886,还可以,2020-11-21 19:13:27,0,1,5,2021-01-10 16:28:59,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15166121464,买了后一直想用，等天暖和一点再用。,2020-12-10 22:46:17,0,1,5,2021-01-08 11:24:21,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15164826487,发货超级快，东西质量品质都很不错，碰上活动以后更加划算，性价比高，完美！,2020-12-15 23:53:16,0,1,5,2021-01-07 22:30:43,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15163698451,只能说还行吧，一分钱一分货，这个价格对他也不抱多大个期望～揉捏跟挠痒痒差不多，捶打模式也没啥太大感觉，我妈说她用完感觉腰反而痛了&hellip;&hellip;,2020-12-30 14:07:30,0,1,5,2021-01-07 17:37:53,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15145675237,按摩很舒服，与卖家描述一致。,2020-12-28 10:50:32,1,1,5,2021-01-05 23:11:32,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15142749439,好物推荐，能够保护腰围的工作,2020-12-21 09:28:35,0,1,5,2021-01-05 19:07:46,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15130747019,非常好用，价格超级优惠，有多种模式和力度很舒服，家里人特别喜欢，看电视的时候没事坐着按按很不错给，给家里人的买的，超级的好，很喜欢,2020-12-04 09:33:33,0,1,5,2021-01-03 19:34:06,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15124494466,"好看好用实惠便携
总之就是各种好啦
很满意",2020-12-07 11:08:00,0,1,5,2021-01-02 11:29:23,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15119289222,家里的亲人患有腰间椎盘突出，深受其害，经常腰疼死了，买了这款产品后，每天插上电，自动按摩，腰疼得到了一定的缓解，使用方便，质量可靠，非常好,2020-11-14 22:46:49,0,1,5,2020-12-31 20:36:54,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15112997668,有活动的时候买的，物流很快，挺好的。,2020-12-11 21:48:58,0,1,5,2020-12-30 08:55:27,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15106703091,还不错，再用用看，椅子要买大一点比较好放,2020-12-15 13:14:11,0,1,5,2020-12-28 16:10:19,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15106478836,送货很快东西，质量很好，用起来很舒服。,2020-12-12 22:25:54,0,1,5,2020-12-28 15:15:06,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15092988304,按摩效果一般吧,2020-12-10 23:07:46,0,1,3,2020-12-25 09:54:11,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15089098998,按摩力度强劲，棒棒哒,2020-12-20 16:02:27,0,1,5,2020-12-24 10:48:56,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15083411502,还可以&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,2020-10-27 22:07:36,0,2,5,2020-12-22 22:45:14,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15083106650,很好，很喜欢，推荐购买，使用,2020-12-20 19:23:05,0,1,5,2020-12-22 21:33:11,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15072905564,妈妈，这个过生日还是需要送一个实用的礼物，不搞那些花里胡哨的东西想到了放松按摩，倍轻松性价比高专业按摩仪器，京东售后好送货快,2020-12-10 16:18:40,0,1,5,2020-12-20 16:33:21,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15071386179,妈妈过生日了，也不知道给送什么礼物，想想还是得要实用的才行，一下想到了陪轻松，全是各种按摩的，京东自营有保障，优惠活动也不错。,2020-12-12 10:48:24,0,1,5,2020-12-20 10:36:34,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15070920290,力度小，位置靠腰，碰不到背，不好，不能退,2020-10-02 07:13:53,1,1,5,2020-12-20 08:30:51,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15054271247,还是不错的,2020-12-15 15:52:29,0,1,5,2020-12-16 13:30:20,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15050689190,这个很有用，够劲儿，比900多的都好！,2020-10-22 16:28:27,0,1,5,2020-12-15 17:56:42,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15037860052,宝贝不错，大小可调。好,2020-11-23 09:43:52,0,2,5,2020-12-13 09:38:19,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15035276333,挺好的，力度合适，不错,2020-12-10 22:39:10,0,1,5,2020-12-12 17:59:01,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15034387058,买个老人，老人说还可以,2020-10-21 20:14:16,0,1,5,2020-12-12 14:59:35,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15016903134,包装非常结实，东西保护得很好，值得好评一直在这里买这个，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品宝贝做工真的非常精细，细节真的棒，爱了爱了,2020-11-11 23:22:10,0,1,5,2020-12-08 17:18:03,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
15002450964,倍轻松的东西买了很多，都是很不错的，这一款用时稍微感觉有些硬，而且总感觉捶不到腰的位置，但是加热功能还是不错的，对肌肉放松有一些缓解,2020-12-02 18:51:12,0,1,5,2020-12-05 11:55:24,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14996025118,此筋膜*造型圆润小巧，震动力道不错，表面处理坚固光泽度好，有些遗憾的是把手滑了点，看来得自己绑几圈羽毛球拍的防滑带。续航够用，性价比还是不错。,2020-11-24 19:16:02,0,1,5,2020-12-03 18:59:59,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14986530123,坐久了腰疼背疼的，按摩很给力，放松背部肌肉，缓解疲劳。力度大小合适，没啥噪音，样子长得也不赖，价格不贵。京东物流很给力，晚上下单第二天就到。,2020-11-30 18:34:03,0,1,5,2020-12-01 16:10:22,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14962912838,用着还不错,2020-11-15 23:58:20,0,1,5,2020-11-26 08:40:48,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14960079387,价格不算便宜，但是没有充电功能，希望改良,2020-10-10 12:55:06,0,1,3,2020-11-25 15:12:43,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14949163804,物流真好，比~快多了,2020-11-17 21:22:42,0,1,5,2020-11-23 09:23:58,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14928343142,宝贝不错，物流真的是牛，上午买的，下午就到了，牛!,2020-11-18 08:41:31,0,1,5,2020-11-18 21:35:21,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14921730259,很好用 适合长期伏案工作的人,2020-11-03 19:11:45,0,1,5,2020-11-17 19:08:31,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14916145353,东西很好，用完了还会再来购买,2020-10-18 21:09:31,0,1,5,2020-11-16 20:59:31,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14859887894,物流很快走的顺丰快递，快递小哥态度很好，收到货第一时间就打开通电使用了，比想象中的操作简单的多，按摩的感觉还不错，整体个头能再做大一些就好了。,2020-10-05 20:09:37,0,1,5,2020-11-07 22:58:40,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
14850300293,好的好用好用好用好用好用好用,2020-10-30 19:43:42,0,1,5,2020-11-06 07:49:57,【肖战代言款】倍轻松（breo）Sport-M0210筋膜枪按摩抢肌肉筋膜放松肌肉 器放松深层 充电便携续航长静音
